Scene Release,File Name,Game Title,Product Number,Redump Serial 1,Redump Serial 2,Redump Serial 3,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
Redump,Boku Doraemon (Japan),BOKU DORAEMON,T41802M,T-41802M,,,V1.003,20001204,Japan/Asia,SEGA LC-T-418,SEGA SEGAKATANA,SEGA ENTERPRISES,5B90,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Boku no Tennis Jinsei (Japan),BOKU NO TENNIS JINSEI,T41202M,T-41202M,,,V1.005,20010807,Japan/Asia,SEGA LC-T-412,SEGA SEGAKATANA,SEGA ENTERPRISES,BACA,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,"Boku to, Bokura no Natsu (Japan)",BOKU TO BOKURA NO NATU,T19717M,T-19717M,,,V1.001,20020724,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,EEDE,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Bomber Hehhe! (Japan),BOMBER HEHHE,T42903M,T-42903M,,,V1.004,20010926,Japan/Asia,SEGA LC-T-429,SEGA SEGAKATANA,SEGA ENTERPRISES,3BFE,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Bomberman Online (USA),BOMBERMAN ONLINE,MK-51065,51065,,,V1.004,20011004,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,2FC5,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,Border Down (Japan),BORDER DOWN,T46703M,T-46703M,T-46702M,,V1.000,20030813,Japan/Asia,SEGA LC-T-467,SEGA SEGAKATANA,SEGA ENTERPRISES,02EE,GD-ROM1/1,J,0199A10,1ST_READ.BIN
Redump,Bounty Hunter Sara - Holy Mountain no Teiou (Japan),BOUNTY HUNTER SARA SCENARIO1,T1243M,T-1243M,,,V1.001,20010328,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,3BDA,GD-ROM1/1,J,0199A10,0.BIN
Redump,"Breakers (USA, Japan) (Unl)",IP.BIN,T0000,,,,V1.000,20000627,"Japan/Asia, USA/Canada, Europe",Jacob Alberty,SEGA SEGAKATANA,SEGA ENTERPRISES,B6D8,CD-ROM1/1,JUE,E000F10,1ST_READ.BIN
Redump,Broadband Passport (Japan),BROADBAND PASSPORT,6107883,610-7883,,,V1.000,20000613,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,913B,GD-ROM1/1,J,2799910,1ST_READ.BIN
Redump,"Buggy Heat (Europe) (En,Fr,De,Es)",BUGGYHEAT,MK-5104050,MK-54040-50,,,V1.001,19990916,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,9457,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Redump,Buggy Heat (Japan),BUGGYHEAT,T6801M,T-6801M,,,V1.004,19990603,Japan/Asia,SEGA LC-T-68,SEGA SEGAKATANA,SEGA ENTERPRISES,0D06,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Bust-A-Move 4 (Europe),BUST-A-MOVE4,T-8109D-50,T-8109D-50,,,V1.001,20000511,Europe,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,81EA,GD-ROM1/1,E,0199A01,0WINCEOS.BIN
Redump,Bust-A-Move 4 (USA),BUST A MOVE 4,T-8117N,T-8117N,,,V1.001,20000516,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5966,GD-ROM1/1,U,019FA01,0WINCEOS.BIN
Redump,CR Hissatsu Shigotonin - Pachitte Chonmage @ VP@CHI (Japan),PACHITTECHONMAGE,T45801M,T-45801M,,,V1.010,20010705,Japan/Asia,SEGA LC-T-458,SEGA SEGAKATANA,SEGA ENTERPRISES,DD9D,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,CSK Kenkouhoken Kumiai Sen'you Dream Passport 3 (Japan),CSK KENKOH HOKENKUMIAI DREAM PASSPORT 3,6107881,,,,V1.002,20000619,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,6FF3,GD-ROM1/1,J,A799E10,1ST_READ.BIN
Redump,Caesars Palace 2000 - Millennium Gold Edition (Europe),CAESARS PALACE 2000,12502D-50,T-12502D-50,T-12502D-83,,V1.000,20000313,Europe,RUNECRAFT,SEGA SEGAKATANA,SEGA ENTERPRISES,B7B0,GD-ROM1/1,E,0199811,0WINCEOS.BIN
Redump,Caesars Palace 2000 - Millennium Gold Edition (USA),CAESARS PALACE 2000,T-12504N,T-12504N,,,V1.011,20000829,USA/Canada,RUNECRAFT,SEGA SEGAKATANA,SEGA ENTERPRISES,D183,GD-ROM1/1,U,0799811,0WINCEOS.BIN
Redump,Cafe Little Wish (Japan),CAFE LITTLEWISH,T46513M,T-46513M,,,V1.000,20030328,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,8B5D,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Canary - Kono Omoi o Uta ni Nosete (Japan),CANARY,T20111M,T-20111M,,,V1.001,20010629,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,E36E,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Candy Stripe - Minarai Tenshi (Japan),CANDY STRIPE,HDR-0172,HDR-0172,,,V1.002,20000101,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,CBF1,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Cannon Spike (Europe),CANNON SPIKE,T46601D 05,T-46601D-50,,,V1.000,20010808,Europe,SEGA LC-T-466,SEGA SEGAKATANA,SEGA ENTERPRISES,B158,GD-ROM1/1,E,0799800,1ST_READ.BIN
Redump,Cannon Spike (USA),CANNON SPIKE,T1215N,T-1215N,,,V1.001,20000710,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,08D0,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Redump,Canvas - Sepia-iro no Motif (Japan),CANVAS,T20108M,T-20108M,,,V1.002,20010304,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,AABF,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Capcom Taisen Fan Disc (Japan),CAPCOM TAISEN FANDISC,6108086,610-8086,,,V1.001,20010806,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,9990,GD-ROM1/1,J,07BB810,1ST_READ.BIN
Redump,Capcom vs. SNK (Europe),CAPCOM VS SNK,T7017D  50,T-7017D-50,,,V1.000,20001009,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,7EFE,GD-ROM1/1,E,07BBA10,1ST_READ.BIN
Redump,Capcom vs. SNK (USA),CAPCOM VS SNK,T1218N,T-1218N,,,V1.001,20001014,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1DD9,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Redump,Capcom vs. SNK - Millennium Fight 2000 (Japan) (Rev A),CAPCOM VS SNK,T1217M,T-1217M,,,V2.000,20000824,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,8833,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Capcom vs. SNK - Millennium Fight 2000 (Japan) (Tentou Taikenban),CAPCOM VS SNK  DEMO VERSION,6107917,610-7917,,,V1.002,20000727,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,65FE,GD-ROM1/1,J,07BB010,1ST_READ.BIN
Redump,Capcom vs. SNK - Millennium Fight 2000 (Japan),CAPCOM VS SNK,T1217M,T-1217M,,,V1.001,20000802,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,76C0,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Capcom vs. SNK - Millennium Fight 2000 Pro (Japan),CAPCOM VS SNK PRO,T1247M,T-1247M ,,,V1.001,20010408,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,360E,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Capcom vs. SNK 2 - Millionaire Fighting 2001 (Japan),CAPCOM VS SNK2,T1249M,T-1249M,,,V1.001,20010731,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,2698,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,"Captain Tomaday (USA, Japan) (Unl)",Captain Tomaday,MK6920,,,,V1.000,20190511,"Japan/Asia, USA/Canada, Europe",JOSHPROD,SEGA SEGAKATANA,SEGA ENTERPRISES,DE56,CD-ROM1/1,JUE,0001810,1ST_READ.BIN
Redump,Card of Destiny - Hikari to Yami no Tougousha (Japan),CARDOFDESTINY,T44406M,T-44405M ,,,V1.004,20020213,Japan/Asia,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,F203,GD-ROM1/1,J,0199810,1ST_READ.BIN
Redump,Cardcaptor Sakura - Tomoyo no Video Daisakusen (Japan),CARDCAPTOR SAKURA TOMOYO NO VIDEO DAISAKUSEN,HDR-0115,HDR-0115,HDR-0132,,V1.001,20001122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,3986,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,"Carrier (Europe) (En,Fr,De,Es)",CARRIER,T44901D 50,T-44901D-50,,,V1.001,20001120,Europe,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,A7F0,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,Carrier (Japan),CARRIER,T5701M,T-5701M,,,V1.003,20000112,Japan/Asia,SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,05A9,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Carrier (USA),CARRIER,T5701N,T-5701N,,,V1.001,20000204,USA/Canada,SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,5D11,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Castle Fantasia - Seima Taisen (Japan),SEIMATAISEN,T46901M,T-46901M,,,V1.001,20020406,Japan/Asia,SEGA LC-T-469,SEGA SEGAKATANA,SEGA ENTERPRISES,364D,GD-ROM1/1,J,0019810,1ST_READ.BIN
Redump,Centipede (USA),CENTIPEDE,T40602N,T-40602N,,,V1.004,19991027,USA/Canada,SEGA LC-T-406,SEGA SEGAKATANA,SEGA ENTERPRISES,65E8,GD-ROM1/1,U,0799810,1ST_READ.BIN
Redump,Championship Surfer (Europe) (Beta) (2000-10-24),CHAMPIONSHIP SURFER,T41402D,952-0144-50,,,V1.000,20001024,Europe,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,400A,GD-ROM1/1,E,0019A11,0WINCEOS.BIN
Redump,"Championship Surfer (Europe) (En,Fr,De,Es,It)",CHAMPIONSHIP SURFER,T41402D 50,T-41402D-50,,,V1.002,20010306,Europe,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,2239,GD-ROM1/1,E,0019A11,0WINCEOS.BIN
Redump,Championship Surfer (USA),CHAMPIONSHIP SURFER,T41403N,T-41403N,,,V1.002,20001023,USA/Canada,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,2CC0,GD-ROM1/1,U,0019A11,0WINCEOS.BIN
Redump,Chaos Field (Japan),CHAOS FIELD,T47801M,T-47801M,,,V1.003,20041111,Japan/Asia,SEGA LC-T-478,SEGA SEGAKATANA,SEGA ENTERPRISES,280D,GD-ROM1/1,J,0009A10,1ST_READ.BIN
Redump,Charge 'N Blast (Europe),CHARGEN BLAST,T44902D 50,T-44902D-50,,,V1.000,20001130,Europe,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,CF2B,GD-ROM1/1,E,0799A10,1ST_READ.PAL
Redump,Charge 'N Blast (Japan),CHARGEN BLAST,T4402M,T-4402M,,,V1.002,20001025,Japan/Asia,SEGA LC-T-44,SEGA SEGAKATANA,SEGA ENTERPRISES,3348,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Charge 'N Blast (USA),CHARGEN BLAST,T15127N,T-15127N,,,V1.000,20001203,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,D30A,GD-ROM1/1,U,0799A10,1ST_READ.US
Redump,Cheats 'N Codes Volume 1 (USA) (Unl),DATEL,HDR-0030,G-20811,,,V1.060,19990722,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,F20E,DATEL HDR,JUE,2799810,WWWXXXXX.TXT
Redump,Checkicco no Miru CD (Japan),CHECKICCO NO MILCD,HDR-0030,PCCAX 10001,,,V1.070,19990804,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,C13F,MIL CD1/1,J,2799810,1MILSFD.BIN
Redump,Cherry Blossom (Japan),CHERRY BLOSSOM,T37912M,T-37912M,,,V1.002,20040317,Japan/Asia,SEGA LC-T-379,SEGA SEGAKATANA,SEGA ENTERPRISES,7E57,GD-ROM1/1,J,0799811,0WINCEOS.BIN
Redump,"Chicken Run (Europe) (Fr,De,Es,It)",CHICKEN RUN,T36814D 87,T-36814D-87,,,V1.000,20001030,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,B9BC,GD-ROM1/1,E,0799810,1ST_READ.BIN
Redump,Chicken Run (Japan) (Beta) (2000-08-01),CHICKEN RUN INTERNAL DEMO - DO NOT DISTRIBUTE,T0000M,,,,V0.800,20000801,"Japan/Asia, USA/Canada, Europe",SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,7007,GD-ROM1/1,JUE,0799810,1ST_READ.BIN
Redump,Chicken Run (UK),CHICKEN RUN,T36814D 05,T-36814D-05,,,V1.000,20001023,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,C785,GD-ROM1/1,E,0799810,1ST_READ.BIN
Redump,Chicken Run (USA),CHICKEN RUN,T36811N,T-36811N,,,V1.000,20001023,USA/Canada,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,A922,GD-ROM1/1,U,0799810,1ST_READ.BIN
Redump,Chocolat - Maid Cafe Curio (Japan) (Demo),CHOCOLAT - MAID CAFE CURIO -,6108395,610-8395,,,V1.002,20031008,Japan/Asia,SEGA LC-T-471,SEGA SEGAKATANA,SEGA ENTERPRISES,C5EA,GD-ROM1/1,J,0019210,1ST_READ.BIN
Redump,Chocolat - Maid Cafe Curio (Japan),CHOCOLAT - MAID CAFE CURIO -,T47107M,T-47107M,,,V1.003,20031127,Japan/Asia,SEGA LC-T-471,SEGA SEGAKATANA,SEGA ENTERPRISES,97C0,GD-ROM1/1,J,0199A10,1ST_READ.BIN
Redump,Chou Hatsumei Boy Kanipan - Bousou Robot no Nazo! (Japan),CHOUHATSUMEIBOY KANIPAN BOUSOUROBOTO NO NAZO,HDR-0021,HDR-0021,,,V1.005,19990619,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8C6B,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Redump,Choukou Senki Kikaioh (Japan),CHOKOSENKI KIKAIOH,T1206M,T-1206M,,,V1.003,19991118,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1094,GD-ROM1/1,J,07BBA10,1ST_READ.BIN
Redump,Choukou Senki Kikaioh for Matching Service (Japan),KIKAIOH FOR MATCHING,T1232M,T-1232M,,,V1.002,20001024,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,C2C4,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Christmas Seaman - Omoi o Tsutaeru Mou Hitotsu no Houhou (Japan) (Message Disc),CHRISTMAS SEAMAN MESSAGEKIT,T39403M,T-39403M,,,V1.004,19991129,Japan/Asia,SEGA LC-T-394,SEGA SEGAKATANA,SEGA ENTERPRISES,6E35,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Redump,Christmas Seaman - Omoi o Tsutaeru Mou Hitotsu no Houhou (Japan) (Present Disc),CHRISTMAS SEAMAN PRESENTDISK,T39404M,T-39403M,,,V1.004,19991129,Japan/Asia,SEGA LC-T-394,SEGA SEGAKATANA,SEGA ENTERPRISES,4788,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Redump,Chu-Chu Rocket! (Japan) (Taikenban),CHUCHUTENTOU,6107384,610-7384,,,V1.003,19991014,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A395,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Chu-Chu Rocket! (Japan),CHUCHUROCKET,HDR-0039,HDR-0039,,,V1.003,19991009,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AA17,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,"ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)",CHUCHU ROCKET,MK-5104950,MK-51049-50,952-0044-50,,V1.014,20000406,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,351F,GD-ROM1/1,E,27BBA10,1ST_READ.BIN
Redump,"ChuChu Rocket! (USA) (En,Ja,Fr,De,Es)",CHUCHU ROCKET,MK-51049,51049,,,V1.007,20000217,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,743C,GD-ROM1/1,U,27BBA10,1ST_READ.BIN
Redump,Cleopatra Fortune (Japan),CLEOPATRA FORTUNE,T16603M,T-16603M,,,V2.001,20010523,Japan/Asia,SEGA LC-T-166,SEGA SEGAKATANA,SEGA ENTERPRISES,8C30,GD-ROM1/1,J,0019810,1ST_READ.BIN
Redump,Climax Landers (Japan),CLIMAX LANDERS,HDR-0009,HDR-0009,,,V1.013,19990806,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,28E9,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Climax Landers - Motte ke! Minige Campaign (Japan),THIS IS A SAMPLE DISK FOR USE IN THE OFFICE ONLY  DO NOT SELL   DO NOT CARRY OUT FROM THE OFFICE,6107158,610-7158,,,V1.000,19990412,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,59E2,GD-ROM1/1,J,0799800,1ST_READ.BIN
Redump,Close To - Inori no Oka (Japan),CLOSE TO,T19704M,T-19704M,,,V1.003,20010307,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,B513,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,"Coaster Works (Europe) (En,Fr,De,Es)",COASTER WORKS,T44903D 50,T-44903D-50,,,V1.002,20010430,Europe,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,3720,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,Coaster Works (USA),COASTER WORKS,T15128N,T-15128N,,,V1.002,20010413,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,787B,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Comic Party (Japan) (Disc 1),COMIC PARTY,T38301M,T-38301M, T-38302M,,V2.001,20010710,Japan/Asia,SEGA LC-T-383,SEGA SEGAKATANA,SEGA ENTERPRISES,C198,GD-ROM1/2,J,0799810,1ST_READ.BIN
Redump,Comic Party (Japan) (Disc 2),COMIC PARTY,T38301M,T-38301M, T-38302M,,V1.005,20010621,Japan/Asia,SEGA LC-T-383,SEGA SEGAKATANA,SEGA ENTERPRISES,6FCE,GD-ROM2/2,J,0799810,1ST_READ.BIN
Redump,"Confidential Mission (Europe) (En,Ja,Fr,De,Es)",CONFIDENTIAL MISSION,MK-5116050,MK-51160-50,952-0152-50,,V1.002,20010413,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A2F7,GD-ROM1/1,E,C7BBA10,1ST_READ.BIN
Redump,"Confidential Mission (Japan) (En,Ja,Fr,De,Es)",CONFIDENTIAL MISSION,HDR-0160,HDR-0160,,,V1.000,20010418,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,4291,GD-ROM1/1,J,C7BBA10,1ST_READ.BIN
Redump,Confidential Mission (USA),CONFIDENTIAL MISSION,MK-51160,51160,,,V1.004,20010412,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8040,GD-ROM1/1,U,C7BBA10,1ST_READ.BIN
Redump,"Conflict Zone (Europe) (En,Fr,De)",CONFLICT ZONE,T46604D, T-46603D-50, T-46603D-71,952-0179-50,V1.000,20011102,Europe,SEGA LC-T-466,SEGA SEGAKATANA,SEGA ENTERPRISES,4B3E,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Redump,Conflict Zone (USA),CONFLICT ZONE,T17721N,T-17721N,,,V1.002,20011102,USA/Canada,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,7B15,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Redump,Cool Boarders Burrrn! (Japan) (Taikenban),COOL BOARDERS BURRRN,6107174,610-7174,,,V1.000,19990621,Japan/Asia,SEGA LC-T-369,SEGA SEGAKATANA,SEGA ENTERPRISES,1E2F,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Cool Boarders Burrrn! (Japan),COOL BOARDERS BURRRN,T36901M,T-36901M, T-36902M,,V1.002,19990718,Japan/Asia,SEGA LC-T-369,SEGA SEGAKATANA,SEGA ENTERPRISES,7EB9,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Cool Cool Toon (Japan) (Tentou-you Taikenban),COOL COOL TOON DEMO,6107877,610-7877,,,V1.000,20000608,Japan/Asia,SEGA LC-T-31,SEGA SEGAKATANA,SEGA ENTERPRISES,B73D,GD-ROM1/1,J,0799210,1ST_READ.BIN
Redump,Cool Cool Toon (Japan),COOL COOL TOON,T3106M,T-3106M,,,V1.012,20000612,Japan/Asia,SEGA LC-T-31,SEGA SEGAKATANA,SEGA ENTERPRISES,F3FE,GD-ROM1/1,J,0799B10,1ST_READ.BIN
Redump,Cool Herders (USA) (Unl),COOL HERDERS,T0000,,,,V1.000,20030607,"Japan/Asia, USA/Canada, Europe",HARMLESSLION.COM,SEGA SEGAKATANA,SEGA ENTERPRISES,0000,CD-ROM1/1,JUE,E000F10,1ST_READ.BIN
Redump,Cosmic Smash (Japan),COSMIC SMASH,HDR-0176,HDR-0176,,,V1.000,20010723,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,775C,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,"Crazy Taxi (Europe) (En,Ja)",CRAZY TAXI,MK-51035,MK-51035-50,,,V1.000,20000120,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AD31,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,Crazy Taxi (Japan),CRAZY TAXI,HDR-0053,HDR-0053,,,V1.004,19991219,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,46D7,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Crazy Taxi (USA),CRAZY TAXI,MK-51035,51035,,,V1.004,19991219,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EDB5,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,"Crazy Taxi 2 (Europe) (En,Ja,Fr,De,Es)",CRAZY TAXI 2,MK-5113650,MK-51136-50,,,V1.000,20010524,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1A4D,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,"Crazy Taxi 2 (Japan) (En,Ja)",CRAZY TAXI 2,HDR-0159,HDR-0159,,,V1.003,20010502,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,01E1,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Crazy Taxi 2 (Japan) (Taikenban),CRAZY TAXI 2 DEMO,6108041,673-02830,,,V1.001,20010329,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,76A3,GD-ROM1/1,J,079FA10,1ST_READ.BIN
Redump,Crazy Taxi 2 (USA),CRAZY TAXI 2,MK-51136,51136,,,V1.004,20010502,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,18B8,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Culdcept II (Japan),CULDCEPT SECOND,T43903M,T-43903M,,,V1.008,20010609,Japan/Asia,SEGA LC-T-439,SEGA SEGAKATANA,SEGA ENTERPRISES,8113,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,Cyber Troopers - Virtual-On - Oratorio Tangram (USA),CYBER TROOPERS VIRTUAL-ON ORATORIO TANGRAM,T13004N,T-13004N,,,V1.000,20000420,USA/Canada,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,E31E,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,D+Vine [Luv] (Japan),DVINE LUV,T46501M,T-46502M,,,V1.002,20010825,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,08D9,GD-ROM1/1,J,0799800,1ST_READ.BIN
Redump,D2 (USA) (Disc 1),D2,MK-51036,51036,,,V1.000,20000707,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8075,GD-ROM1/4,U,0799A10,1ST_READ.BIN
Redump,D2 (USA) (Disc 2),D2,MK-51036,51036,,,V1.000,20000707,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8075,GD-ROM2/4,U,0799A10,1ST_READ.BIN
Redump,D2 (USA) (Disc 3),D2,MK-51036,51036,,,V1.000,20000707,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8075,GD-ROM3/4,U,0799A10,1ST_READ.BIN
Redump,D2 (USA) (Disc 4),D2,MK-51036,51036,,,V1.000,20000707,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,8075,GD-ROM4/4,U,0799A10,1ST_READ.BIN
Redump,D2 - D no Shokutaku 2 (Japan) (Disc 1),D2,T30006M,T-30004M, T-30005M,,V1.001,19991118,Japan/Asia,SEGA LC-T-300,SEGA SEGAKATANA,SEGA ENTERPRISES,2239,GD-ROM1/4,J,0799A10,1ST_READ.BIN
Redump,D2 - D no Shokutaku 2 (Japan) (Disc 2),D2,T30006M,T-30004M, T-30005M,,V1.001,19991118,Japan/Asia,SEGA LC-T-300,SEGA SEGAKATANA,SEGA ENTERPRISES,2239,GD-ROM2/4,J,0799A10,1ST_READ.BIN
Redump,D2 - D no Shokutaku 2 (Japan) (Disc 3),D2,T30006M,T-30004M, T-30005M,,V1.001,19991118,Japan/Asia,SEGA LC-T-300,SEGA SEGAKATANA,SEGA ENTERPRISES,2239,GD-ROM3/4,J,0799A10,1ST_READ.BIN
